編號,年份,月,日,星期,號碼1,號碼2,號碼3,號碼4,號碼5
201600049,2016,02,26,5,03 , 10 , 15 , 25 , 28,
201600050,2016,02,27,6,05 , 06 , 09 , 18 , 20,
201600051,2016,02,29,1,02 , 04 , 09 , 26 , 36,
201600052,2016,03,01,2,13 , 18 , 21 , 22 , 30,
201600053,2016,03,02,3,01 , 09 , 13 , 27 , 31,
201600054,2016,03,03,4,05 , 14 , 18 , 22 , 23,
201600055,2016,03,04,5,06 , 08 , 15 , 29 , 37,
201600056,2016,03,05,6,01 , 10 , 16 , 22 , 39,
201600057,2016,03,07,1,03 , 06 , 14 , 20 , 26,
201600058,2016,03,08,2,03 , 29 , 30 , 32 , 38,
201600059,2016,03,09,3,05 , 13 , 36 , 38 , 39,
201600060,2016,03,10,4,22 , 27 , 30 , 31 , 34,
201600061,2016,03,11,5,02 , 16 , 25 , 28 , 33,
201600062,2016,03,12,6,23 , 26 , 30 , 35 , 37,
201600063,2016,03,14,1,11 , 15 , 25 , 28 , 33,
201600064,2016,03,15,2,15 , 26 , 32 , 38 , 39,
201600065,2016,03,16,3,28 , 30 , 32 , 33 , 38,
201600066,2016,03,17,4,06 , 27 , 28 , 32 , 37,
201600067,2016,03,18,5,06 , 10 , 20 , 23 , 35,
201600068,2016,03,19,6,06 , 07 , 22 , 29 , 39,
201600069,2016,03,21,1,03 , 06 , 08 , 14 , 18,
201600070,2016,03,22,2,02 , 12 , 14 , 29 , 32,
201600071,2016,03,23,3,02 , 07 , 17 , 19 , 27,
201600072,2016,03,24,4,01 , 07 , 10 , 35 , 37,
201600073,2016,03,25,5,12 , 14 , 18 , 22 , 30,
201600074,2016,03,26,6,05 , 08 , 09 , 15 , 17,
201600075,2016,03,28,1,03 , 10 , 19 , 28 , 32,
201600076,2016,03,29,2,02 , 03 , 09 , 20 , 30,
201600077,2016,03,30,3,02 , 04 , 05 , 27 , 33,
201600078,2016,03,31,4,11 , 12 , 25 , 33 , 36,
201600079,2016,04,01,5,02 , 19 , 20 , 24 , 25,
201600080,2016,04,02,6,07 , 12 , 15 , 21 , 22,
201600081,2016,04,04,1,05 , 18 , 32 , 38 , 39,
201600082,2016,04,05,2,20 , 21 , 22 , 23 , 34,
201600083,2016,04,06,3,04 , 06 , 09 , 11 , 35,
201600084,2016,04,07,4,04 , 13 , 23 , 25 , 29,
201600085,2016,04,08,5,01 , 13 , 18 , 19 , 21,
201600086,2016,04,09,6,08 , 10 , 16 , 35 , 38,
201600087,2016,04,11,1,01 , 06 , 18 , 24 , 32,
201600088,2016,04,12,2,02 , 15 , 16 , 19 , 31,
201600089,2016,04,13,3,03 , 05 , 17 , 18 , 24,
201600090,2016,04,14,4,11 , 15 , 31 , 32 , 39,
201600091,2016,04,15,5,05 , 14 , 15 , 22 , 36,
201600092,2016,04,16,6,07 , 08 , 11 , 25 , 38,
201600093,2016,04,18,1,06 , 07 , 09 , 20 , 33,
201600094,2016,04,19,2,01 , 13 , 17 , 21 , 25,
201600095,2016,04,20,3,09 , 16 , 19 , 28 , 34,
201600096,2016,04,21,4,02 , 07 , 10 , 20 , 23,
201600097,2016,04,22,5,05 , 06 , 08 , 23 , 33,
201600098,2016,04,23,6,05 , 21 , 28 , 37 , 38,
201600099,2016,04,25,1,01 , 22 , 27 , 29 , 30,
201600100,2016,04,26,2,01 , 03 , 19 , 28 , 37,
201600101,2016,04,27,3,03 , 05 , 11 , 14 , 34,
201600102,2016,04,28,4,09 , 10 , 20 , 22 , 28,
201600103,2016,04,29,5,07 , 15 , 21 , 22 , 38,
201600104,2016,04,30,6,10 , 13 , 22 , 29 , 30,
201600105,2016,05,02,1,08 , 13 , 16 , 21 , 36,
201600106,2016,05,03,2,01 , 05 , 07 , 09 , 11,
201600107,2016,05,04,3,08 , 13 , 17 , 31 , 32,
201600108,2016,05,05,4,02 , 11 , 29 , 34 , 38,
201600109,2016,05,06,5,19 , 22 , 35 , 36 , 38,
201600110,2016,05,07,6,04 , 20 , 24 , 25 , 35,
201600111,2016,05,09,1,01 , 04 , 17 , 18 , 24,
201600112,2016,05,10,2,13 , 28 , 33 , 36 , 39,
201600113,2016,05,11,3,02 , 07 , 27 , 33 , 38,
201600114,2016,05,12,4,08 , 12 , 21 , 27 , 33,
201600115,2016,05,13,5,03 , 05 , 21 , 26 , 29,
201600116,2016,05,14,6,14 , 15 , 18 , 23 , 34,
201600117,2016,05,16,1,14 , 17 , 27 , 28 , 34,
201600118,2016,05,17,2,07 , 08 , 09 , 27 , 33,
201600119,2016,05,18,3,09 , 16 , 19 , 25 , 26,
201600120,2016,05,19,4,07 , 21 , 24 , 34 , 39,
201600121,2016,05,20,5,04 , 09 , 23 , 31 , 36,
201600122,2016,05,21,6,10 , 22 , 26 , 35 , 38,
201600123,2016,05,23,1,14 , 17 , 27 , 32 , 36,
201600124,2016,05,24,2,15 , 17 , 25 , 33 , 34,
201600125,2016,05,25,3,01 , 04 , 13 , 32 , 33,
201600126,2016,05,26,4,04 , 11 , 21 , 24 , 28,
201600127,2016,05,27,5,02 , 05 , 08 , 10 , 22,
201600128,2016,05,28,6,15 , 25 , 31 , 35 , 36,
201600129,2016,05,30,1,03 , 09 , 17 , 26 , 27,
201600130,2016,05,31,2,01 , 04 , 10 , 17 , 38,
201600131,2016,06,01,3,15 , 16 , 21 , 23 , 39,
201600132,2016,06,02,4,02 , 05 , 08 , 09 , 24,
201600133,2016,06,03,5,07 , 25 , 27 , 28 , 35,
201600134,2016,06,04,6,09 , 11 , 16 , 20 , 28,
201600135,2016,06,06,1,04 , 05 , 13 , 15 , 37,
201600136,2016,06,07,2,15 , 20 , 25 , 29 , 35,
201600137,2016,06,08,3,07 , 15 , 23 , 31 , 34,
201600138,2016,06,09,4,06 , 11 , 17 , 33 , 36,
201600139,2016,06,10,5,18 , 21 , 26 , 30 , 33,
201600140,2016,06,11,6,01 , 25 , 29 , 31 , 35,
201600141,2016,06,13,1,02 , 05 , 06 , 09 , 10,
201600142,2016,06,14,2,02 , 06 , 17 , 21 , 23,
201600143,2016,06,15,3,05 , 16 , 31 , 35 , 38,
201600144,2016,06,16,4,01 , 03 , 14 , 16 , 25,
201600145,2016,06,17,5,07 , 12 , 18 , 22 , 33,
201600146,2016,06,18,6,15 , 20 , 23 , 36 , 38,
201600147,2016,06,20,1,17 , 18 , 25 , 28 , 37,
201600148,2016,06,21,2,06 , 14 , 21 , 32 , 34,
201600149,2016,06,22,3,04 , 11 , 16 , 31 , 32,
201600150,2016,06,23,4,09 , 10 , 11 , 12 , 15,
201600151,2016,06,24,5,05 , 10 , 11 , 16 , 23,
201600152,2016,06,25,6,10 , 16 , 18 , 28 , 29,
201600153,2016,06,27,1,13 , 26 , 29 , 31 , 33,
201600154,2016,06,28,2,03 , 05 , 07 , 20 , 29,
201600155,2016,06,29,3,04 , 10 , 13 , 31 , 38,
201600156,2016,06,30,4,04 , 15 , 18 , 32 , 38,
201600157,2016,07,01,5,07 , 14 , 25 , 27 , 36,
201600158,2016,07,02,6,03 , 15 , 20 , 28 , 37,
201600159,2016,07,04,1,09 , 28 , 32 , 36 , 37,
201600160,2016,07,05,2,09 , 10 , 17 , 19 , 25,
201600161,2016,07,06,3,08 , 11 , 31 , 32 , 34,
201600162,2016,07,07,4,09 , 17 , 19 , 25 , 27,
201600163,2016,07,08,5,24 , 25 , 26 , 29 , 32,
201600164,2016,07,09,6,10 , 12 , 17 , 21 , 27,
201600165,2016,07,11,1,08 , 09 , 11 , 20 , 35,
201600166,2016,07,12,2,05 , 22 , 30 , 37 , 39,
201600167,2016,07,13,3,01 , 02 , 05 , 17 , 25,
201600168,2016,07,14,4,01 , 25 , 29 , 34 , 39,
201600169,2016,07,15,5,07 , 16 , 25 , 32 , 33,
201600170,2016,07,16,6,09 , 10 , 17 , 34 , 39,
201600171,2016,07,18,1,06 , 19 , 25 , 28 , 38,
201600172,2016,07,19,2,11 , 12 , 21 , 23 , 38,
201600173,2016,07,20,3,01 , 11 , 15 , 27 , 33,
201600174,2016,07,21,4,02 , 22 , 30 , 33 , 36,
201600175,2016,07,22,5,02 , 04 , 10 , 18 , 30,
201600176,2016,07,23,6,02 , 07 , 09 , 10 , 12,
201600177,2016,07,25,1,08 , 14 , 22 , 25 , 27,
201600178,2016,07,26,2,01 , 09 , 10 , 27 , 39,
201600179,2016,07,27,3,02 , 14 , 21 , 32 , 34,
201600180,2016,07,28,4,02 , 03 , 09 , 26 , 31,
201600181,2016,07,29,5,03 , 27 , 32 , 35 , 39,
201600182,2016,07,30,6,11 , 17 , 19 , 23 , 29,
201600183,2016,08,01,1,05 , 09 , 22 , 23 , 38,
201600184,2016,08,02,2,05 , 10 , 22 , 23 , 31,
201600185,2016,08,03,3,11 , 22 , 25 , 32 , 36,
201600186,2016,08,04,4,12 , 16 , 19 , 25 , 31,
201600187,2016,08,05,5,03 , 11 , 24 , 35 , 36,
201600188,2016,08,06,6,01 , 02 , 03 , 11 , 34,
201600189,2016,08,08,1,03 , 12 , 30 , 36 , 37,
201600190,2016,08,09,2,05 , 11 , 19 , 27 , 29,
201600191,2016,08,10,3,14 , 15 , 28 , 29 , 30,
201600192,2016,08,11,4,02 , 11 , 14 , 21 , 34,
201600193,2016,08,12,5,04 , 09 , 18 , 26 , 34,
201600194,2016,08,13,6,04 , 06 , 12 , 16 , 39,
201600195,2016,08,15,1,16 , 24 , 29 , 30 , 36,
201600196,2016,08,16,2,02 , 04 , 20 , 28 , 32,
201600197,2016,08,17,3,11 , 13 , 18 , 19 , 39,
201600198,2016,08,18,4,20 , 21 , 24 , 28 , 39,
201600199,2016,08,19,5,04 , 11 , 13 , 20 , 35,
201600200,2016,08,20,6,01 , 05 , 17 , 28 , 32,
201600201,2016,08,22,1,04 , 09 , 15 , 22 , 27,
201600202,2016,08,23,2,05 , 21 , 24 , 25 , 27,
201600203,2016,08,24,3,01 , 13 , 35 , 38 , 39,
201600204,2016,08,25,4,01 , 12 , 13 , 22 , 29,
201600205,2016,08,26,5,07 , 10 , 18 , 35 , 36,
201600206,2016,08,27,6,02 , 25 , 28 , 34 , 35,
201600207,2016,08,29,1,10 , 13 , 17 , 28 , 36,
201600208,2016,08,30,2,08 , 15 , 16 , 21 , 26,
201600209,2016,08,31,3,08 , 09 , 17 , 21 , 37,
201600210,2016,09,01,4,05 , 07 , 11 , 16 , 26,
201600211,2016,09,02,5,04 , 05 , 06 , 19 , 30,
201600212,2016,09,03,6,08 , 14 , 18 , 23 , 30,
201600213,2016,09,05,1,08 , 11 , 28 , 30 , 33,
201600214,2016,09,06,2,04 , 20 , 30 , 32 , 35,
201600215,2016,09,07,3,02 , 14 , 15 , 27 , 37,
201600216,2016,09,08,4,02 , 07 , 26 , 32 , 37,
201600217,2016,09,09,5,11 , 16 , 18 , 23 , 30,
201600218,2016,09,10,6,11 , 17 , 25 , 31 , 37,
201600219,2016,09,12,1,06 , 12 , 21 , 26 , 29,
201600220,2016,09,13,2,04 , 10 , 26 , 31 , 32,
201600221,2016,09,14,3,11 , 15 , 16 , 29 , 38,
201600222,2016,09,15,4,07 , 19 , 21 , 25 , 35,
201600223,2016,09,16,5,06 , 08 , 12 , 13 , 29,
201600224,2016,09,17,6,02 , 04 , 12 , 17 , 22,
201600225,2016,09,19,1,07 , 16 , 18 , 24 , 35,
201600226,2016,09,20,2,04 , 21 , 25 , 37 , 39,
201600227,2016,09,21,3,05 , 09 , 11 , 20 , 29,
201600228,2016,09,22,4,04 , 10 , 17 , 25 , 31,
201600229,2016,09,23,5,05 , 08 , 09 , 20 , 24,
201600230,2016,09,24,6,04 , 20 , 25 , 27 , 33,
201600231,2016,09,26,1,10 , 14 , 20 , 31 , 32,
201600232,2016,09,27,2,07 , 11 , 12 , 18 , 38,
201600233,2016,09,28,3,10 , 11 , 14 , 27 , 38,
201600234,2016,09,29,4,06 , 10 , 12 , 16 , 23,
201600235,2016,09,30,5,18 , 20 , 32 , 34 , 35,
201600236,2016,10,01,6,03 , 10 , 12 , 15 , 19,
201600237,2016,10,03,1,04 , 17 , 19 , 24 , 30,
201600238,2016,10,04,2,12 , 21 , 28 , 35 , 39,
201600239,2016,10,05,3,09 , 15 , 22 , 27 , 32,
201600240,2016,10,06,4,01 , 17 , 25 , 26 , 35,
201600241,2016,10,07,5,06 , 08 , 15 , 16 , 19,
201600242,2016,10,08,6,07 , 15 , 22 , 27 , 37,
201600243,2016,10,10,1,16 , 20 , 31 , 35 , 38,
201600244,2016,10,11,2,08 , 13 , 26 , 35 , 36,
201600245,2016,10,12,3,02 , 07 , 21 , 22 , 35,
201600246,2016,10,13,4,04 , 11 , 17 , 22 , 24,
201600247,2016,10,14,5,02 , 12 , 15 , 21 , 22,
201600248,2016,10,15,6,07 , 21 , 22 , 31 , 32,
201600249,2016,10,17,1,09 , 11 , 27 , 34 , 39,
201600250,2016,10,18,2,07 , 17 , 22 , 35 , 39,
201600251,2016,10,19,3,03 , 15 , 17 , 22 , 27,
201600252,2016,10,20,4,05 , 19 , 25 , 33 , 37,
201600253,2016,10,21,5,03 , 15 , 28 , 33 , 34,
201600254,2016,10,22,6,13 , 16 , 31 , 36 , 37,
201600255,2016,10,24,1,08 , 10 , 19 , 27 , 31,
201600256,2016,10,25,2,03 , 09 , 12 , 26 , 29,
201600257,2016,10,26,3,01 , 10 , 25 , 32 , 34,
201600258,2016,10,27,4,16 , 23 , 27 , 33 , 39,
201600259,2016,10,28,5,12 , 20 , 28 , 30 , 32,
201600260,2016,10,29,6,11 , 15 , 19 , 21 , 28,
201600261,2016,10,31,1,01 , 03 , 13 , 17 , 31,
201600262,2016,11,01,2,02 , 15 , 22 , 27 , 32,
201600263,2016,11,02,3,17 , 28 , 29 , 36 , 38,
201600264,2016,11,03,4,03 , 06 , 09 , 14 , 39,
201600265,2016,11,04,5,31 , 32 , 34 , 37 , 38,
201600266,2016,11,05,6,03 , 15 , 18 , 22 , 38,
201600267,2016,11,07,1,10 , 22 , 30 , 32 , 34,
201600268,2016,11,08,2,04 , 13 , 17 , 26 , 36,
201600269,2016,11,09,3,01 , 07 , 12 , 26 , 32,
201600270,2016,11,10,4,03 , 05 , 09 , 17 , 35,
201600271,2016,11,11,5,05 , 08 , 13 , 15 , 20,
201600272,2016,11,12,6,10 , 12 , 15 , 29 , 32,
201600273,2016,11,14,1,02 , 16 , 19 , 25 , 29,
201600274,2016,11,15,2,13 , 19 , 28 , 32 , 37,
201600275,2016,11,16,3,05 , 12 , 23 , 29 , 33,
201600276,2016,11,17,4,06 , 16 , 23 , 25 , 26,
201600277,2016,11,18,5,01 , 13 , 20 , 24 , 33,
201600278,2016,11,19,6,05 , 12 , 16 , 20 , 37,
201600279,2016,11,21,1,08 , 16 , 17 , 22 , 30,
201600280,2016,11,22,2,04 , 05 , 20 , 25 , 34,
201600281,2016,11,23,3,02 , 08 , 16 , 20 , 29,
201600282,2016,11,24,4,10 , 16 , 20 , 25 , 38,
201600283,2016,11,25,5,07 , 12 , 17 , 22 , 31,
201600284,2016,11,26,6,01 , 12 , 24 , 34 , 37,
201600285,2016,11,28,1,08 , 09 , 18 , 19 , 36,
201600286,2016,11,29,2,05 , 12 , 17 , 19 , 34,
201600287,2016,11,30,3,04 , 14 , 22 , 25 , 33,
201600288,2016,12,01,4,01 , 04 , 07 , 14 , 30,
201600289,2016,12,02,5,16 , 17 , 32 , 33 , 36,
201600290,2016,12,03,6,07 , 09 , 16 , 20 , 22,
201600291,2016,12,05,1,07 , 08 , 13 , 21 , 39,
201600292,2016,12,06,2,06 , 12 , 21 , 24 , 32,
201600293,2016,12,07,3,07 , 12 , 17 , 18 , 31,
201600294,2016,12,08,4,01 , 07 , 09 , 13 , 16,
201600295,2016,12,09,5,05 , 22 , 24 , 32 , 33,
201600296,2016,12,10,6,01 , 08 , 26 , 37 , 38,
201600297,2016,12,12,1,02 , 08 , 18 , 22 , 39,
201600298,2016,12,13,2,02 , 06 , 17 , 20 , 38,
201600299,2016,12,14,3,08 , 15 , 34 , 36 , 37,
201600300,2016,12,15,4,17 , 19 , 20 , 25 , 35,
201600301,2016,12,16,5,02 , 10 , 13 , 20 , 39,
201600302,2016,12,17,6,01 , 06 , 08 , 15 , 20,
201600303,2016,12,19,1,02 , 12 , 17 , 23 , 33,
201600304,2016,12,20,2,11 , 15 , 18 , 28 , 34,
201600305,2016,12,21,3,02 , 03 , 08 , 19 , 27,
201600306,2016,12,22,4,07 , 18 , 22 , 24 , 30,
201600307,2016,12,23,5,06 , 08 , 20 , 32 , 37,
201600308,2016,12,24,6,09 , 11 , 15 , 17 , 18,
201600309,2016,12,26,1,03 , 06 , 07 , 29 , 30,
201600310,2016,12,27,2,16 , 19 , 28 , 30 , 31,
201600311,2016,12,28,3,09 , 12 , 18 , 20 , 26,
201600312,2016,12,29,4,15 , 25 , 30 , 37 , 39,
201600313,2016,12,30,5,11 , 13 , 29 , 36 , 38,
201600314,2016,12,31,6,14 , 18 , 21 , 26 , 34,
201700001,2017,01,02,1,06 , 10 , 14 , 15 , 22,
201700002,2017,01,03,2,02 , 08 , 13 , 21 , 29,
201700003,2017,01,04,3,07 , 09 , 11 , 22 , 37,
201700004,2017,01,05,4,24 , 25 , 26 , 27 , 33,
201700005,2017,01,06,5,02 , 06 , 11 , 12 , 38,
201700006,2017,01,07,6,08 , 12 , 14 , 18 , 35,
201700007,2017,01,09,1,09 , 16 , 24 , 27 , 30,
201700008,2017,01,10,2,04 , 09 , 20 , 31 , 33,
201700009,2017,01,11,3,07 , 09 , 10 , 15 , 24,
201700010,2017,01,12,4,11 , 20 , 22 , 31 , 34,
201700011,2017,01,13,5,04 , 18 , 22 , 24 , 34,
201700012,2017,01,14,6,05 , 06 , 07 , 14 , 27,
201700013,2017,01,16,1,04 , 05 , 23 , 30 , 33,
201700014,2017,01,17,2,16 , 18 , 19 , 28 , 33,
201700015,2017,01,18,3,09 , 20 , 21 , 36 , 37,
201700016,2017,01,19,4,02 , 11 , 17 , 26 , 29,
201700017,2017,01,20,5,08 , 11 , 26 , 35 , 36,
201700018,2017,01,21,6,08 , 15 , 17 , 21 , 33,
201700019,2017,01,23,1,04 , 13 , 26 , 30 , 37,
201700020,2017,01,24,2,26 , 28 , 31 , 33 , 34,
201700021,2017,01,25,3,07 , 08 , 18 , 26 , 29,
201700022,2017,01,26,4,05 , 23 , 29 , 31 , 36,
201700023,2017,01,27,5,01 , 03 , 06 , 12 , 37,
201700024,2017,01,28,6,07 , 08 , 10 , 29 , 39,
201700025,2017,01,30,1,04 , 08 , 11 , 22 , 37,
201700026,2017,01,31,2,01 , 06 , 08 , 09 , 18,
201700027,2017,02,01,3,07 , 13 , 15 , 17 , 25,
201700028,2017,02,02,4,04 , 05 , 20 , 30 , 32,
201700029,2017,02,03,5,18 , 19 , 25 , 27 , 36,
201700030,2017,02,04,6,03 , 07 , 08 , 09 , 35,
201700031,2017,02,06,1,10 , 24 , 26 , 29 , 36,
201700032,2017,02,07,2,01 , 08 , 11 , 24 , 34,
201700033,2017,02,08,3,06 , 08 , 24 , 38 , 39,
201700034,2017,02,09,4,02 , 03 , 17 , 29 , 38,
201700035,2017,02,10,5,05 , 17 , 22 , 27 , 32,
201700036,2017,02,11,6,02 , 15 , 17 , 20 , 25,
201700037,2017,02,13,1,05 , 08 , 15 , 20 , 21,
201700038,2017,02,14,2,01 , 07 , 09 , 14 , 20,
201700039,2017,02,15,3,18 , 20 , 26 , 27 , 32,
201700040,2017,02,16,4,02 , 03 , 16 , 23 , 34,
201700041,2017,02,17,5,02 , 08 , 10 , 18 , 31,
201700042,2017,02,18,6,04 , 06 , 09 , 16 , 37,
201700043,2017,02,20,1,02 , 15 , 23 , 29 , 34,
201700044,2017,02,21,2,12 , 16 , 25 , 26 , 28,
201700045,2017,02,22,3,07 , 17 , 23 , 30 , 37,
201700046,2017,02,23,4,04 , 06 , 12 , 14 , 38,
201700047,2017,02,24,5,06 , 28 , 31 , 33 , 35,
201700048,2017,02,25,6,07 , 14 , 17 , 24 , 38,
201700049,2017,02,27,1,04 , 25 , 27 , 34 , 37,
201700050,2017,02,28,2,04 , 12 , 14 , 16 , 17,
201700051,2017,03,01,3,01 , 09 , 20 , 34 , 35,
201700052,2017,03,02,4,13 , 20 , 29 , 32 , 36,
201700053,2017,03,03,5,07 , 09 , 19 , 21 , 22,
201700054,2017,03,04,6,10 , 11 , 24 , 28 , 29,
201700055,2017,03,06,1,10 , 11 , 12 , 13 , 28,
201700056,2017,03,07,2,03 , 09 , 11 , 33 , 34,
201700057,2017,03,08,3,07 , 08 , 19 , 24 , 28,
201700058,2017,03,09,4,02 , 06 , 23 , 26 , 38,
201700059,2017,03,10,5,08 , 10 , 12 , 30 , 34,
201700060,2017,03,11,6,01 , 18 , 25 , 27 , 32,
201700061,2017,03,13,1,05 , 12 , 23 , 28 , 33,
201700062,2017,03,14,2,04 , 12 , 22 , 29 , 35,
201700063,2017,03,15,3,17 , 21 , 31 , 33 , 35,
201700064,2017,03,16,4,02 , 04 , 32 , 34 , 37,
201700065,2017,03,17,5,01 , 08 , 14 , 15 , 38,
201700066,2017,03,18,6,05 , 07 , 10 , 25 , 38,
201700067,2017,03,20,1,01 , 18 , 27 , 29 , 39,
201700068,2017,03,21,2,06 , 24 , 31 , 34 , 36,
201700069,2017,03,22,3,03 , 06 , 08 , 09 , 27,
201700070,2017,03,23,4,10 , 26 , 29 , 36 , 39,
201700071,2017,03,24,5,06 , 11 , 15 , 32 , 35,
201700072,2017,03,25,6,08 , 27 , 30 , 35 , 38,
201700073,2017,03,27,1,02 , 11 , 15 , 19 , 27,
201700074,2017,03,28,2,04 , 13 , 16 , 27 , 38,
201700075,2017,03,29,3,05 , 08 , 19 , 23 , 24,
201700076,2017,03,30,4,03 , 04 , 20 , 30 , 39,
201700077,2017,03,31,5,17 , 18 , 19 , 22 , 39,
201700078,2017,04,01,6,05 , 07 , 21 , 24 , 27,
201700079,2017,04,03,1,08 , 19 , 21 , 23 , 35,
201700080,2017,04,04,2,25 , 26 , 27 , 29 , 36,
201700081,2017,04,05,3,12 , 15 , 19 , 20 , 30,
201700082,2017,04,06,4,06 , 09 , 21 , 35 , 36,
201700083,2017,04,07,5,07 , 20 , 23 , 25 , 32,
201700084,2017,04,08,6,16 , 21 , 26 , 36 , 39,
201700085,2017,04,10,1,15 , 22 , 23 , 27 , 32,
201700086,2017,04,11,2,15 , 21 , 25 , 38 , 39,
201700087,2017,04,12,3,03 , 23 , 25 , 27 , 34,
201700088,2017,04,13,4,10 , 29 , 30 , 35 , 38,
201700089,2017,04,14,5,02 , 19 , 21 , 32 , 36,
201700090,2017,04,15,6,15 , 19 , 22 , 24 , 28,
201700091,2017,04,17,1,10 , 11 , 14 , 26 , 31,
201700092,2017,04,18,2,09 , 18 , 23 , 30 , 34,
201700093,2017,04,19,3,04 , 09 , 11 , 22 , 35,
201700094,2017,04,20,4,17 , 21 , 35 , 36 , 37,
201700095,2017,04,21,5,15 , 19 , 23 , 30 , 34,
201700096,2017,04,22,6,01 , 11 , 16 , 35 , 38,
201700097,2017,04,24,1,03 , 29 , 34 , 35 , 39,
201700098,2017,04,25,2,01 , 09 , 12 , 16 , 31,
201700099,2017,04,26,3,03 , 13 , 18 , 34 , 35,
201700100,2017,04,27,4,06 , 08 , 11 , 26 , 38,
201700101,2017,04,28,5,15 , 16 , 22 , 32 , 35,
201700102,2017,04,29,6,11 , 16 , 22 , 31 , 33,
201700103,2017,05,01,1,16 , 24 , 31 , 33 , 36,
201700104,2017,05,02,2,04 , 11 , 16 , 19 , 33,
201700105,2017,05,03,3,07 , 18 , 22 , 26 , 35,
201700106,2017,05,04,4,11 , 16 , 22 , 23 , 38,
201700107,2017,05,05,5,04 , 11 , 14 , 20 , 21,
201700108,2017,05,06,6,05 , 07 , 16 , 35 , 36,
201700109,2017,05,08,1,22 , 24 , 35 , 36 , 38,
201700110,2017,05,09,2,02 , 08 , 19 , 27 , 33,
201700111,2017,05,10,3,05 , 06 , 27 , 34 , 39,
201700112,2017,05,11,4,04 , 07 , 26 , 27 , 33,
201700113,2017,05,12,5,02 , 07 , 15 , 38 , 39,
201700114,2017,05,13,6,06 , 13 , 14 , 22 , 38,
201700115,2017,05,15,1,02 , 09 , 16 , 25 , 34,
201700116,2017,05,16,2,04 , 11 , 13 , 23 , 31,
201700117,2017,05,17,3,15 , 17 , 28 , 29 , 30,
201700118,2017,05,18,4,05 , 07 , 12 , 32 , 36,
201700119,2017,05,19,5,06 , 09 , 10 , 24 , 25,
201700120,2017,05,20,6,10 , 17 , 20 , 22 , 29,
201700121,2017,05,22,1,02 , 03 , 12 , 16 , 27,
201700122,2017,05,23,2,08 , 12 , 25 , 27 , 31,
201700123,2017,05,24,3,07 , 09 , 21 , 25 , 36,
201700124,2017,05,25,4,02 , 05 , 30 , 36 , 37,
201700125,2017,05,26,5,04 , 11 , 25 , 27 , 32,
201700126,2017,05,27,6,09 , 25 , 31 , 33 , 34,
201700127,2017,05,29,1,22 , 26 , 30 , 36 , 38,
201700128,2017,05,30,2,10 , 11 , 20 , 35 , 39,
201700129,2017,05,31,3,01 , 05 , 08 , 28 , 33,
201700130,2017,06,01,4,06 , 10 , 14 , 17 , 34,
201700131,2017,06,02,5,03 , 05 , 07 , 22 , 26,
201700132,2017,06,03,6,06 , 14 , 19 , 25 , 39,
201700133,2017,06,05,1,01 , 16 , 19 , 26 , 28,
201700134,2017,06,06,2,08 , 23 , 25 , 29 , 33,
201700135,2017,06,07,3,15 , 19 , 29 , 30 , 33,
201700136,2017,06,08,4,12 , 14 , 19 , 23 , 26,
201700137,2017,06,09,5,04 , 07 , 31 , 38 , 39,
201700138,2017,06,10,6,14 , 16 , 26 , 27 , 28,
201700139,2017,06,12,1,06 , 11 , 12 , 19 , 22,
201700140,2017,06,13,2,01 , 02 , 09 , 20 , 22,
201700141,2017,06,14,3,03 , 06 , 25 , 30 , 37,
201700142,2017,06,15,4,02 , 11 , 16 , 25 , 38,
201700143,2017,06,16,5,17 , 28 , 31 , 34 , 37,
201700144,2017,06,17,6,04 , 15 , 17 , 26 , 39,
201700145,2017,06,19,1,13 , 31 , 33 , 34 , 39,
201700146,2017,06,20,2,14 , 16 , 21 , 35 , 39,
201700147,2017,06,21,3,04 , 10 , 18 , 20 , 26,
201700148,2017,06,22,4,03 , 22 , 24 , 26 , 32,
201700149,2017,06,23,5,04 , 06 , 07 , 19 , 29,
201700150,2017,06,24,6,05 , 07 , 19 , 27 , 31,
201700151,2017,06,26,1,04 , 05 , 19 , 23 , 26,
201700152,2017,06,27,2,12 , 14 , 17 , 19 , 21,
201700153,2017,06,28,3,02 , 13 , 34 , 36 , 37,
201700154,2017,06,29,4,18 , 21 , 25 , 27 , 31,
201700155,2017,06,30,5,05 , 11 , 28 , 30 , 35,
201700156,2017,07,01,6,07 , 08 , 15 , 21 , 25,
201700157,2017,07,03,1,11 , 17 , 20 , 32 , 36,
201700158,2017,07,04,2,12 , 15 , 19 , 29 , 36,
201700159,2017,07,05,3,08 , 10 , 12 , 32 , 34,
201700160,2017,07,06,4,03 , 16 , 21 , 26 , 36,
201700161,2017,07,07,5,02 , 15 , 16 , 18 , 25,
201700162,2017,07,08,6,04 , 09 , 14 , 22 , 26,
201700163,2017,07,10,1,04 , 13 , 19 , 20 , 24,
201700164,2017,07,11,2,05 , 14 , 20 , 25 , 36,
201700165,2017,07,12,3,03 , 05 , 29 , 36 , 37,
201700166,2017,07,13,4,07 , 14 , 21 , 35 , 37,
201700167,2017,07,14,5,15 , 16 , 23 , 28 , 32,
201700168,2017,07,15,6,02 , 05 , 14 , 32 , 33,
201700169,2017,07,17,1,08 , 10 , 14 , 23 , 36,
201700170,2017,07,18,2,01 , 09 , 33 , 37 , 39,
